 XYZ  0.8377924E+00 0.0000000E+00 0.4909255E-01 0.8520803E+00 0.0000000E+00 0.4608989E-01 0.8658769E+00 0.0000000E+00 0.4316773E-01
 XYZ  0.8791520E+00 0.0000000E+00 0.4033308E-01 0.8918772E+00 0.0000000E+00 0.3759584E-01 0.9040241E+00 0.0000000E+00 0.3496427E-01
 XYZ  0.9155662E+00 0.0000000E+00 0.3244619E-01 0.9264786E+00 0.0000000E+00 0.3005058E-01 0.9367351E+00 0.0000000E+00 0.2778683E-01
 XYZ  0.9463100E+00 0.0000000E+00 0.2566310E-01 0.9551775E+00 0.0000000E+00 0.2368596E-01 0.9633148E+00 0.0000000E+00 0.2186100E-01
 XYZ  0.9707001E+00 0.0000000E+00 0.2019490E-01 0.9773122E+00 0.0000000E+00 0.1869525E-01 0.9831287E+00 0.0000000E+00 0.1736964E-01
 XYZ  0.9881278E+00 0.0000000E+00 0.1622541E-01 0.9922864E+00 0.0000000E+00 0.1527040E-01 0.9955802E+00 0.0000000E+00 0.1451199E-01
 XYZ  0.9979824E+00 0.0000000E+00 0.1395725E-01 0.9994643E+00 0.0000000E+00 0.1361376E-01 0.9999751E+00 0.0000000E+00 0.1349493E-01
 LMN  1812028 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 XYZ  0.1263482E-01 0.9526750E-01 0.1804927E-01 0.1483339E-01 0.9526750E-01 0.2221480E-01 0.1786048E-01 0.9526750E-01 0.2638675E-01
 XYZ  0.2153865E-01 0.9526750E-01 0.3084291E-01 0.2555054E-01 0.9526750E-01 0.3542229E-01 0.3001727E-01 0.9526750E-01 0.3985321E-01
 XYZ  0.3508245E-01 0.9526750E-01 0.4422592E-01 0.4064663E-01 0.9526750E-01 0.4860368E-01 0.4661487E-01 0.9526750E-01 0.5288817E-01
 XYZ  0.5301991E-01 0.9526750E-01 0.5693433E-01 0.5998167E-01 0.9526750E-01 0.6069748E-01 0.6756224E-01 0.9526750E-01 0.6422983E-01
 XYZ  0.7573730E-01 0.9526750E-01 0.6757116E-01 0.8447260E-01 0.9526750E-01 0.7067722E-01 0.9382999E-01 0.9526750E-01 0.7349909E-01
 XYZ  0.1038562E+00 0.9526750E-01 0.7608239E-01 0.1145492E+00 0.9526750E-01 0.7843139E-01 0.1259760E+00 0.9526750E-01 0.8057919E-01
 XYZ  0.1381157E+00 0.9526750E-01 0.8263059E-01 0.1509348E+00 0.9526750E-01 0.8460190E-01 0.1644455E+00 0.9526750E-01 0.8661542E-01
 XYZ  0.1784330E+00 0.9526750E-01 0.8880969E-01 0.1926412E+00 0.9526750E-01 0.9103184E-01 0.2070982E+00 0.9526750E-01 0.9303156E-01
 XYZ  0.2219638E+00 0.9526750E-01 0.9478457E-01 0.2372460E+00 0.9526750E-01 0.9637842E-01 0.2528996E+00 0.9526750E-01 0.9781706E-01
 XYZ  0.2689164E+00 0.9526750E-01 0.9910619E-01 0.2852580E+00 0.9526750E-01 0.1002700E+00 0.3018673E+00 0.9526750E-01 0.1012929E+00
 XYZ  0.3187334E+00 0.9526750E-01 0.1021368E+00 0.3358649E+00 0.9526750E-01 0.1028161E+00 0.3532205E+00 0.9526750E-01 0.1033589E+00
 XYZ  0.3707463E+00 0.9526750E-01 0.1037521E+00 0.3884226E+00 0.9526750E-01 0.1039681E+00 0.4062449E+00 0.9526750E-01 0.1040116E+00
 XYZ  0.4241779E+00 0.9526750E-01 0.1039008E+00 0.4421701E+00 0.9526750E-01 0.1036288E+00 0.4601868E+00 0.9526750E-01 0.1031608E+00
 XYZ  0.4782371E+00 0.9526750E-01 0.1024752E+00 0.4963086E+00 0.9526750E-01 0.1016028E+00 0.5143394E+00 0.9526750E-01 0.1005317E+00
 XYZ  0.5323334E+00 0.9526750E-01 0.9921056E-01 0.5503221E+00 0.9526750E-01 0.9766143E-01 0.5682772E+00 0.9526750E-01 0.9592403E-01
 XYZ  0.5861596E+00 0.9526750E-01 0.9399734E-01 0.6039618E+00 0.9526750E-01 0.9187575E-01 0.6216712E+00 0.9526750E-01 0.8958213E-01
 XYZ  0.6392556E+00 0.9526750E-01 0.8712138E-01 0.6567109E+00 0.9526750E-01 0.8449271E-01 0.6740301E+00 0.9526750E-01 0.8172288E-01
 XYZ  0.6911869E+00 0.9526750E-01 0.7883662E-01 0.7081563E+00 0.9526750E-01 0.7584522E-01 0.7249284E+00 0.9526750E-01 0.7276406E-01
 XYZ  0.7414888E+00 0.9526750E-01 0.6963160E-01 0.7577904E+00 0.9526750E-01 0.6648529E-01 0.7737869E+00 0.9526750E-01 0.6332421E-01
 XYZ  0.7894690E+00 0.9526750E-01 0.6015507E-01 0.8048121E+00 0.9526750E-01 0.5701435E-01 0.8197708E+00 0.9526750E-01 0.5392271E-01
 XYZ  0.8343097E+00 0.9526750E-01 0.5088767E-01 0.8483991E+00 0.9526750E-01 0.4792313E-01 0.8620020E+00 0.9526750E-01 0.4504022E-01
 XYZ  0.8750889E+00 0.9526750E-01 0.4224264E-01 0.8876345E+00 0.9526750E-01 0.3953999E-01 0.8996113E+00 0.9526750E-01 0.3694225E-01
 XYZ  0.9109923E+00 0.9526750E-01 0.3445821E-01 0.9217517E+00 0.9526750E-01 0.3209690E-01 0.9318628E+00 0.9526750E-01 0.2986712E-01
 XYZ  0.9412995E+00 0.9526750E-01 0.2777596E-01 0.9500368E+00 0.9526750E-01 0.2582874E-01 0.9580528E+00 0.9526750E-01 0.2403046E-01
 XYZ  0.9653270E+00 0.9526750E-01 0.2238772E-01 0.9718387E+00 0.9526750E-01 0.2090831E-01 0.9775661E+00 0.9526750E-01 0.1960001E-01
 XYZ  0.9824877E+00 0.9526750E-01 0.1847040E-01 0.9865808E+00 0.9526750E-01 0.1752713E-01 0.9898216E+00 0.9526750E-01 0.1677752E-01
 XYZ  0.9921841E+00 0.9526750E-01 0.1622883E-01 0.9936404E+00 0.9526750E-01 0.1588901E-01 0.9941414E+00 0.9526750E-01 0.1577155E-01
 LMN  1812028 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 XYZ  0.2087332E-01 0.1956747E+00 0.1997679E-01 0.2312147E-01 0.1956747E+00 0.2411542E-01 0.2612549E-01 0.1956747E+00 0.2826192E-01
 XYZ  0.2975752E-01 0.1956747E+00 0.3264568E-01 0.3375613E-01 0.1956747E+00 0.3714244E-01 0.3820878E-01 0.1956747E+00 0.4152616E-01
 XYZ  0.4323249E-01 0.1956747E+00 0.4585885E-01 0.4874670E-01 0.1956747E+00 0.5019550E-01 0.5465243E-01 0.1956747E+00 0.5444870E-01
 XYZ  0.6097613E-01 0.1956747E+00 0.5846482E-01 0.6784243E-01 0.1956747E+00 0.6219403E-01 0.7532006E-01 0.1956747E+00 0.6568554E-01
 XYZ  0.8339499E-01 0.1956747E+00 0.6898383E-01 0.9203573E-01 0.1956747E+00 0.7206134E-01 0.1012836E+00 0.1956747E+00 0.7488071E-01
 XYZ  0.1111690E+00 0.1956747E+00 0.7746759E-01 0.1217069E+00 0.1956747E+00 0.7981005E-01 0.1329781E+00 0.1956747E+00 0.8195869E-01
 XYZ  0.1449399E+00 0.1956747E+00 0.8403103E-01 0.1575418E+00 0.1956747E+00 0.8602027E-01 0.1708130E+00 0.1956747E+00 0.8802464E-01
 XYZ  0.1845637E+00 0.1956747E+00 0.9018881E-01 0.1985395E+00 0.1956747E+00 0.9237595E-01 0.2127652E+00 0.1956747E+00 0.9433580E-01
 XYZ  0.2274076E+00 0.1956747E+00 0.9604932E-01 0.2424696E+00 0.1956747E+00 0.9761578E-01 0.2578936E+00 0.1956747E+00 0.9903942E-01
 XYZ  0.2736654E+00 0.1956747E+00 0.1003146E+00 0.2897565E+00 0.1956747E+00 0.1014557E+00 0.3061221E+00 0.1956747E+00 0.1024549E+00
 XYZ  0.3227448E+00 0.1956747E+00 0.1032873E+00 0.3396213E+00 0.1956747E+00 0.1039611E+00 0.3567154E+00 0.1956747E+00 0.1044940E+00
 XYZ  0.3739823E+00 0.1956747E+00 0.1048762E+00 0.3914010E+00 0.1956747E+00 0.1050877E+00 0.4089605E+00 0.1956747E+00 0.1051323E+00
 XYZ  0.4266265E+00 0.1956747E+00 0.1050225E+00 0.4443529E+00 0.1956747E+00 0.1047508E+00 0.4621083E+00 0.1956747E+00 0.1042887E+00
 XYZ  0.4798928E+00 0.1956747E+00 0.1036191E+00 0.4976905E+00 0.1956747E+00 0.1027602E+00 0.5154539E+00 0.1956747E+00 0.1016988E+00
 XYZ  0.5331856E+00 0.1956747E+00 0.1003972E+00 0.5509067E+00 0.1956747E+00 0.9887374E-01 0.5685928E+00 0.1956747E+00 0.9716080E-01
 XYZ  0.5862103E+00 0.1956747E+00 0.9526053E-01 0.6037481E+00 0.1956747E+00 0.9317104E-01 0.6211919E+00 0.1956747E+00 0.9091048E-01
 XYZ  0.6385145E+00 0.1956747E+00 0.8848403E-01 0.6557092E+00 0.1956747E+00 0.8589368E-01 0.6727685E+00 0.1956747E+00 0.8316294E-01
 XYZ  0.6896693E+00 0.1956747E+00 0.8031609E-01 0.7063874E+00 0.1956747E+00 0.7736773E-01 0.7229084E+00 0.1956747E+00 0.7433415E-01
 XYZ  0.7392155E+00 0.1956747E+00 0.7124704E-01 0.7552710E+00 0.1956747E+00 0.6813904E-01 0.7710349E+00 0.1956747E+00 0.6502040E-01
 XYZ  0.7864851E+00 0.1956747E+00 0.6190430E-01 0.8015904E+00 0.1956747E+00 0.5881400E-01 0.8163164E+00 0.1956747E+00 0.5576208E-01
 XYZ  0.8306366E+00 0.1956747E+00 0.5276353E-01 0.8445166E+00 0.1956747E+00 0.4983926E-01 0.8579151E+00 0.1956747E+00 0.4699775E-01
 XYZ  0.8708036E+00 0.1956747E+00 0.4423922E-01 0.8831600E+00 0.1956747E+00 0.4157305E-01 0.8949574E+00 0.1956747E+00 0.3901099E-01
 XYZ  0.9061685E+00 0.1956747E+00 0.3656290E-01 0.9167665E+00 0.1956747E+00 0.3423778E-01 0.9267242E+00 0.1956747E+00 0.3204386E-01
 XYZ  0.9360151E+00 0.1956747E+00 0.2998705E-01 0.9446150E+00 0.1956747E+00 0.2807135E-01 0.9525032E+00 0.1956747E+00 0.2630118E-01
 XYZ  0.9596602E+00 0.1956747E+00 0.2468308E-01 0.9660660E+00 0.1956747E+00 0.2322498E-01 0.9716996E+00 0.1956747E+00 0.2193494E-01
 XYZ  0.9765395E+00 0.1956747E+00 0.2082074E-01 0.9805634E+00 0.1956747E+00 0.1988986E-01 0.9837484E+00 0.1956747E+00 0.1914953E-01
 XYZ  0.9860691E+00 0.1956747E+00 0.1860724E-01 0.9874984E+00 0.1956747E+00 0.1827128E-01 0.9879891E+00 0.1956747E+00 0.1815529E-01
 LMN  1812028 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 XYZ  0.2968121E-01 0.3032149E+00 0.2204004E-01 0.3199542E-01 0.3032149E+00 0.2613756E-01 0.3498197E-01 0.3032149E+00 0.3025947E-01
 XYZ  0.3856458E-01 0.3032149E+00 0.3456760E-01 0.4255028E-01 0.3032149E+00 0.3897488E-01 0.4698912E-01 0.3032149E+00 0.4330962E-01
 XYZ  0.5196843E-01 0.3032149E+00 0.4759973E-01 0.5742958E-01 0.3032149E+00 0.5189314E-01 0.6326775E-01 0.3032149E+00 0.5611322E-01
 XYZ  0.6950368E-01 0.3032149E+00 0.6009681E-01 0.7626788E-01 0.3032149E+00 0.6378849E-01 0.8363619E-01 0.3032149E+00 0.6723558E-01
 XYZ  0.9160539E-01 0.3032149E+00 0.7048778E-01 0.1001455E+00 0.3032149E+00 0.7353640E-01 0.1092747E+00 0.3032149E+00 0.7635394E-01
 XYZ  0.1190082E+00 0.3032149E+00 0.7894366E-01 0.1293809E+00 0.3032149E+00 0.8127802E-01 0.1404860E+00 0.3032149E+00 0.8342861E-01
 XYZ  0.1522558E+00 0.3032149E+00 0.8552381E-01 0.1646239E+00 0.3032149E+00 0.8753055E-01 0.1776395E+00 0.3032149E+00 0.8952348E-01
 XYZ  0.1911376E+00 0.3032149E+00 0.9165513E-01 0.2048648E+00 0.3032149E+00 0.9380465E-01 0.2188433E+00 0.3032149E+00 0.9572140E-01
 XYZ  0.2332473E+00 0.3032149E+00 0.9739265E-01 0.2480737E+00 0.3032149E+00 0.9893016E-01 0.2632514E+00 0.3032149E+00 0.1003378E+00
 XYZ  0.2787607E+00 0.3032149E+00 0.1015978E+00 0.2945839E+00 0.3032149E+00 0.1027140E+00 0.3106888E+00 0.3032149E+00 0.1036882E+00
 XYZ  0.3270505E+00 0.3032149E+00 0.1045083E+00 0.3436538E+00 0.3032149E+00 0.1051760E+00 0.3604677E+00 0.3032149E+00 0.1056983E+00
 XYZ  0.3774574E+00 0.3032149E+00 0.1060685E+00 0.3946001E+00 0.3032149E+00 0.1062754E+00 0.4118780E+00 0.3032149E+00 0.1063210E+00
 XYZ  0.4292579E+00 0.3032149E+00 0.1062122E+00 0.4466997E+00 0.3032149E+00 0.1059407E+00 0.4641751E+00 0.3032149E+00 0.1054851E+00
 XYZ  0.4816745E+00 0.3032149E+00 0.1048324E+00 0.4991788E+00 0.3032149E+00 0.1039878E+00 0.5166557E+00 0.3032149E+00 0.1029368E+00
 XYZ  0.5341064E+00 0.3032149E+00 0.1016561E+00 0.5515405E+00 0.3032149E+00 0.1001601E+00 0.5689384E+00 0.3032149E+00 0.9847326E-01
 XYZ  0.5862720E+00 0.3032149E+00 0.9660133E-01 0.6035264E+00 0.3032149E+00 0.9454621E-01 0.6206856E+00 0.3032149E+00 0.9232096E-01
 XYZ  0.6377275E+00 0.3032149E+00 0.8993127E-01 0.6546429E+00 0.3032149E+00 0.8738196E-01 0.6714236E+00 0.3032149E+00 0.8469304E-01
 XYZ  0.6880501E+00 0.3032149E+00 0.8188841E-01 0.7044989E+00 0.3032149E+00 0.7898626E-01 0.7207505E+00 0.3032149E+00 0.7600366E-01
 XYZ  0.7367862E+00 0.3032149E+00 0.7296498E-01 0.7525780E+00 0.3032149E+00 0.6989797E-01 0.7680927E+00 0.3032149E+00 0.6682508E-01
 XYZ  0.7832942E+00 0.3032149E+00 0.6376594E-01 0.7981444E+00 0.3032149E+00 0.6072947E-01 0.8126212E+00 0.3032149E+00 0.5771995E-01
 XYZ  0.8267070E+00 0.3032149E+00 0.5476061E-01 0.8403627E+00 0.3032149E+00 0.5187957E-01 0.8535420E+00 0.3032149E+00 0.4908245E-01
 XYZ  0.8662179E+00 0.3032149E+00 0.4636574E-01 0.8783714E+00 0.3032149E+00 0.4373866E-01 0.8899766E+00 0.3032149E+00 0.4121489E-01
 XYZ  0.9010057E+00 0.3032149E+00 0.3880537E-01 0.9114306E+00 0.3032149E+00 0.3651907E-01 0.9212239E+00 0.3032149E+00 0.3436360E-01
 XYZ  0.9303586E+00 0.3032149E+00 0.3234359E-01 0.9388113E+00 0.3032149E+00 0.3046164E-01 0.9465625E+00 0.3032149E+00 0.2872157E-01
 XYZ  0.9535938E+00 0.3032149E+00 0.2712983E-01 0.9598862E+00 0.3032149E+00 0.2569455E-01 0.9654192E+00 0.3032149E+00 0.2442408E-01
 XYZ  0.9701717E+00 0.3032149E+00 0.2332638E-01 0.9741216E+00 0.3032149E+00 0.2240877E-01 0.9772468E+00 0.3032149E+00 0.2167838E-01
 XYZ  0.9795228E+00 0.3032149E+00 0.2114295E-01 0.9809232E+00 0.3032149E+00 0.2081115E-01 0.9814029E+00 0.3032149E+00 0.2069671E-01
 LMN  1812028 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 XYZ  0.3879327E-01 0.4147587E+00 0.2418155E-01 0.4119182E-01 0.4147587E+00 0.2822135E-01 0.4416842E-01 0.4147587E+00 0.3232222E-01
 XYZ  0.4770000E-01 0.4147587E+00 0.3655366E-01 0.5167432E-01 0.4147587E+00 0.4086812E-01 0.5609996E-01 0.4147587E+00 0.4515401E-01
 XYZ  0.6103318E-01 0.4147587E+00 0.4940062E-01 0.6643977E-01 0.4147587E+00 0.5365020E-01 0.7220709E-01 0.4147587E+00 0.5783677E-01
 XYZ  0.7835114E-01 0.4147587E+00 0.6178631E-01 0.8500957E-01 0.4147587E+00 0.6543806E-01 0.9226544E-01 0.4147587E+00 0.6883850E-01
 XYZ  0.1001266E+00 0.4147587E+00 0.7204323E-01 0.1085629E+00 0.4147587E+00 0.7506397E-01 0.1175674E+00 0.4147587E+00 0.7788073E-01
 XYZ  0.1271420E+00 0.4147587E+00 0.8047227E-01 0.1373442E+00 0.4147587E+00 0.8279725E-01 0.1482774E+00 0.4147587E+00 0.8495120E-01
 XYZ  0.1598461E+00 0.4147587E+00 0.8707057E-01 0.1719704E+00 0.4147587E+00 0.8909347E-01 0.1847218E+00 0.4147587E+00 0.9107270E-01
 XYZ  0.1979592E+00 0.4147587E+00 0.9317030E-01 0.2114288E+00 0.4147587E+00 0.9528072E-01 0.2251515E+00 0.4147587E+00 0.9715240E-01
 XYZ  0.2393090E+00 0.4147587E+00 0.9877999E-01 0.2538912E+00 0.4147587E+00 0.1002879E+00 0.2688134E+00 0.4147587E+00 0.1016792E+00
 XYZ  0.2840502E+00 0.4147587E+00 0.1029231E+00 0.2995956E+00 0.4147587E+00 0.1040132E+00 0.3154306E+00 0.4147587E+00 0.1049616E+00
 XYZ  0.3315216E+00 0.4147587E+00 0.1057692E+00 0.3478412E+00 0.4147587E+00 0.1064305E+00 0.3643647E+00 0.4147587E+00 0.1069414E+00
 XYZ  0.3810671E+00 0.4147587E+00 0.1072993E+00 0.3979234E+00 0.4147587E+00 0.1075015E+00 0.4149090E+00 0.4147587E+00 0.1075482E+00
 XYZ  0.4319922E+00 0.4147587E+00 0.1074402E+00 0.4491389E+00 0.4147587E+00 0.1071688E+00 0.4663238E+00 0.4147587E+00 0.1067202E+00
 XYZ  0.4835271E+00 0.4147587E+00 0.1060852E+00 0.5007269E+00 0.4147587E+00 0.1052550E+00 0.5179070E+00 0.4147587E+00 0.1042148E+00
 XYZ  0.5350659E+00 0.4147587E+00 0.1029561E+00 0.5522023E+00 0.4147587E+00 0.1014884E+00 0.5693012E+00 0.4147587E+00 0.9982847E-01
 XYZ  0.5863402E+00 0.4147587E+00 0.9798601E-01 0.6033005E+00 0.4147587E+00 0.9596656E-01 0.6201645E+00 0.4147587E+00 0.9377787E-01
 XYZ  0.6369150E+00 0.4147587E+00 0.9142634E-01 0.6535406E+00 0.4147587E+00 0.8891961E-01 0.6700324E+00 0.4147587E+00 0.8627401E-01
 XYZ  0.6863744E+00 0.4147587E+00 0.8351320E-01 0.7025436E+00 0.4147587E+00 0.8065907E-01 0.7185157E+00 0.4147587E+00 0.7772941E-01
 XYZ  0.7342696E+00 0.4147587E+00 0.7474078E-01 0.7497882E+00 0.4147587E+00 0.7171623E-01 0.7650444E+00 0.4147587E+00 0.6869108E-01
 XYZ  0.7799874E+00 0.4147587E+00 0.6569117E-01 0.7945728E+00 0.4147587E+00 0.6271034E-01 0.8087912E+00 0.4147587E+00 0.5974462E-01
 XYZ  0.8226340E+00 0.4147587E+00 0.5682604E-01 0.8360570E+00 0.4147587E+00 0.5398996E-01 0.8490089E+00 0.4147587E+00 0.5123890E-01
 XYZ  0.8614642E+00 0.4147587E+00 0.4856552E-01 0.8734072E+00 0.4147587E+00 0.4597899E-01 0.8848131E+00 0.4147587E+00 0.4349497E-01
 XYZ  0.8956532E+00 0.4147587E+00 0.4112551E-01 0.9058988E+00 0.4147587E+00 0.3887953E-01 0.9155215E+00 0.4147587E+00 0.3676397E-01
 XYZ  0.9244940E+00 0.4147587E+00 0.3478212E-01 0.9327940E+00 0.4147587E+00 0.3293516E-01 0.9404031E+00 0.4147587E+00 0.3122626E-01
 XYZ  0.9473042E+00 0.4147587E+00 0.2966185E-01 0.9534790E+00 0.4147587E+00 0.2825021E-01 0.9589078E+00 0.4147587E+00 0.2700002E-01
 XYZ  0.9635696E+00 0.4147587E+00 0.2591943E-01 0.9674428E+00 0.4147587E+00 0.2501557E-01 0.9705061E+00 0.4147587E+00 0.2429547E-01
 XYZ  0.9727357E+00 0.4147587E+00 0.2376716E-01 0.9741063E+00 0.4147587E+00 0.2343967E-01 0.9745746E+00 0.4147587E+00 0.2332686E-01
 LMN  1812028 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 XYZ  0.3587304E-01 0.5287270E+00 0.2555893E-01 0.3853696E-01 0.5287270E+00 0.2961116E-01 0.4177703E-01 0.5287270E+00 0.3379637E-01
 XYZ  0.4551594E-01 0.5287270E+00 0.3813106E-01 0.4968231E-01 0.5287270E+00 0.4253612E-01 0.5429155E-01 0.5287270E+00 0.4692755E-01
 XYZ  0.5937521E-01 0.5287270E+00 0.5129375E-01 0.6488853E-01 0.5287270E+00 0.5564257E-01 0.7076534E-01 0.5287270E+00 0.5988469E-01
 XYZ  0.7704624E-01 0.5287270E+00 0.6389595E-01 0.8382640E-01 0.5287270E+00 0.6763200E-01 0.9117816E-01 0.5287270E+00 0.7110802E-01
 XYZ  0.9913493E-01 0.5287270E+00 0.7436940E-01 0.1076771E+00 0.5287270E+00 0.7745398E-01 0.1167644E+00 0.5287270E+00 0.8035248E-01
 XYZ  0.1263890E+00 0.5287270E+00 0.8299376E-01 0.1366804E+00 0.5287270E+00 0.8533034E-01 0.1477436E+00 0.5287270E+00 0.8754099E-01
 XYZ  0.1594189E+00 0.5287270E+00 0.8977032E-01 0.1715966E+00 0.5287270E+00 0.9194006E-01 0.1843077E+00 0.5287270E+00 0.9405215E-01
 XYZ  0.1974580E+00 0.5287270E+00 0.9618738E-01 0.2108901E+00 0.5287270E+00 0.9825498E-01 0.2246464E+00 0.5287270E+00 0.1000927E+00
 XYZ  0.2388385E+00 0.5287270E+00 0.1017299E+00 0.2534329E+00 0.5287270E+00 0.1032464E+00 0.2683657E+00 0.5287270E+00 0.1046362E+00
 XYZ  0.2836162E+00 0.5287270E+00 0.1058747E+00 0.2991776E+00 0.5287270E+00 0.1069623E+00 0.3150243E+00 0.5287270E+00 0.1079098E+00
 XYZ  0.3311236E+00 0.5287270E+00 0.1087159E+00 0.3474482E+00 0.5287270E+00 0.1093741E+00 0.3639757E+00 0.5287270E+00 0.1098800E+00
 XYZ  0.3806816E+00 0.5287270E+00 0.1102341E+00 0.3975380E+00 0.5287270E+00 0.1104352E+00 0.4145176E+00 0.5287270E+00 0.1104800E+00
 XYZ  0.4315936E+00 0.5287270E+00 0.1103671E+00 0.4487332E+00 0.5287270E+00 0.1100937E+00 0.4659046E+00 0.5287270E+00 0.1096467E+00
 XYZ  0.4830881E+00 0.5287270E+00 0.1090097E+00 0.5002679E+00 0.5287270E+00 0.1081750E+00 0.5174276E+00 0.5287270E+00 0.1071317E+00
 XYZ  0.5345644E+00 0.5287270E+00 0.1058727E+00 0.5516741E+00 0.5287270E+00 0.1044078E+00 0.5687408E+00 0.5287270E+00 0.1027510E+00
 XYZ  0.5857441E+00 0.5287270E+00 0.1009093E+00 0.6026701E+00 0.5287270E+00 0.9889135E-01 0.6194963E+00 0.5287270E+00 0.9671023E-01
 XYZ  0.6362012E+00 0.5287270E+00 0.9436639E-01 0.6527793E+00 0.5287270E+00 0.9186422E-01 0.6692243E+00 0.5287270E+00 0.8922559E-01
 XYZ  0.6855157E+00 0.5287270E+00 0.8647605E-01 0.7016291E+00 0.5287270E+00 0.8363380E-01 0.7175434E+00 0.5287270E+00 0.8071572E-01
 XYZ  0.7332389E+00 0.5287270E+00 0.7774185E-01 0.7486939E+00 0.5287270E+00 0.7473699E-01 0.7638788E+00 0.5287270E+00 0.7173147E-01
 XYZ  0.7787484E+00 0.5287270E+00 0.6874772E-01 0.7932617E+00 0.5287270E+00 0.6578511E-01 0.8074035E+00 0.5287270E+00 0.6284264E-01
 XYZ  0.8211635E+00 0.5287270E+00 0.5994635E-01 0.8345030E+00 0.5287270E+00 0.5713061E-01 0.8473706E+00 0.5287270E+00 0.5440326E-01
 XYZ  0.8597364E+00 0.5287270E+00 0.5175499E-01 0.8715874E+00 0.5287270E+00 0.4919136E-01 0.8829018E+00 0.5287270E+00 0.4673040E-01
